#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
3321.30747715	1.59343221948e-18	1.59343221948e-18	1.20240502369e-17
3321.50551138	1.5933962947e-18	1.5933962947e-18	1.17745849331e-17
3321.70354561	1.59336039219e-18	1.59336039219e-18	1.11363628475e-17
3321.90157984	1.83273711923e-18	1.83273711923e-18	1.18411741525e-17
3322.09961407	2.33398152996e-18	2.33398152996e-18	1.15760958444e-17
3322.2976483	2.33392903465e-18	2.33392903465e-18	1.115867661e-17
3322.49568253	1.83261345764e-18	1.83261345764e-18	1.1563990518e-17
3322.69371676	1.5931812129e-18	1.5931812129e-18	1.07165996664e-17
3322.89175099	1.59314544358e-18	1.59314544358e-18	1.2007079476e-17
3323.08978521	1.5931096964e-18	1.5931096964e-18	1.16602754634e-17
3323.28880962	3.10474313258e-18	3.10474313258e-18	1.19188200759e-17
3323.48684385	3.12424215401e-18	3.12424215401e-18	1.29003280146e-17
3323.68487808	3.10460401297e-18	3.10460401297e-18	1.23666619592e-17
3323.8829123	2.13832653754e-18	2.13832653754e-18	1.12182020621e-17
3324.08094653	1.59293111379e-18	1.59293111379e-18	1.12571835626e-17
3324.27898076	2.13823089305e-18	2.13823089305e-18	1.13421752165e-17
3324.47701499	2.13818311514e-18	2.13818311514e-18	1.14406620824e-17
3324.67504922	3.10425696594e-18	3.10425696594e-18	1.1938658578e-17
3324.87308345	3.10418768517e-18	3.10418768517e-18	1.12527540157e-17
3325.07111768	3.1041184472e-18	3.1041184472e-18	1.19657204831e-17
3325.26915191	2.13799229854e-18	2.13799229854e-18	1.14399378435e-17
3325.46718614	-4.08979367821e-19	-4.08979367821e-19	1.13388527804e-17
3325.66522037	-4.0897026194e-19	-4.0897026194e-19	1.16543767256e-17
3325.8632546	-4.08961161679e-19	-4.08961161679e-19	1.18141157046e-17
3326.06128882	-4.08952067035e-19	-4.08952067035e-19	1.07529571465e-17
3326.25932306	-4.08942978002e-19	-4.08942978002e-19	1.11489855406e-17
3326.45735729	-4.08933894577e-19	-4.08933894577e-19	1.17032501771e-17
3326.65539152	-4.08924816754e-19	-4.08924816754e-19	1.08925044901e-17
3326.85342575	-4.0891574453e-19	-4.0891574453e-19	1.13463134104e-17
3327.05145998	2.03900141196e-18	2.03900141196e-18	1.08695372487e-17
3327.24949421	2.13751731385e-18	2.13751731385e-18	1.06713086423e-17
3327.44752844	2.8663675945e-18	2.8663675945e-18	1.06752521995e-17
3327.64556267	2.89279804879e-18	2.89279804879e-18	1.08600398189e-17
3327.8435969	3.12271261259e-18	3.12271261259e-18	1.08803242463e-17
3328.04163112	3.12264358005e-18	3.12264358005e-18	1.07137382656e-17
3328.23966535	3.12257459002e-18	3.12257459002e-18	1.02602609323e-17
3328.43769958	3.12250564247e-18	3.12250564247e-18	1.02586781504e-17
3328.63573382	2.89247850305e-18	2.89247850305e-18	1.10103970264e-17
3328.83376805	2.89241471187e-18	2.89241471187e-18	9.87092426355e-18
3329.03180228	3.1222990543e-18	3.1222990543e-18	1.03304689634e-17
3329.23082668	3.1222299325e-18	3.1222299325e-18	1.08184704606e-17
3329.42886091	3.122161197e-18	3.122161197e-18	1.08971265638e-17
3329.62689514	2.89215962124e-18	2.89215962124e-18	1.10906139616e-17
3329.82492937	2.86560856046e-18	2.86560856046e-18	1.15194424171e-17
3330.0229636	2.86554558656e-18	2.86554558656e-18	1.08953149181e-17
3330.22099783	2.13681006815e-18	2.13681006815e-18	1.08538600406e-17
3330.41903206	2.13676316576e-18	2.13676316576e-18	1.13290231136e-17
3330.61706629	2.13671629218e-18	2.13671629218e-18	1.15361510557e-17
3330.81510052	2.03814745805e-18	2.03814745805e-18	1.14766086143e-17
3331.01313475	5.68738262768e-19	5.68738262768e-19	1.13731985207e-17
3331.21116898	6.41630767711e-19	6.41630767711e-19	1.12039123434e-17
3331.40920321	6.4161672573e-19	6.4161672573e-19	1.10101724172e-17
3331.60723744	6.41602692364e-19	6.41602692364e-19	1.12132920837e-17
3331.80527167	2.03792444514e-18	2.03792444514e-18	1.04324572469e-17
3332.0033059	6.41574651444e-19	6.41574651444e-19	1.06723886873e-17
3332.20134013	5.68663652608e-19	5.68663652608e-19	1.11082860512e-17
3332.39937436	5.68651244252e-19	5.68651244252e-19	1.17309050068e-17
3332.59740859	5.68638843499e-19	5.68638843499e-19	1.14739636206e-17
3332.79544283	5.68626450342e-19	5.68626450342e-19	1.1351823113e-17
3332.99347706	2.44296388641e-19	2.44296388641e-19	1.07071478645e-17
3333.19151128	-6.05852548992e-19	-6.05852548992e-19	1.11444334032e-17
3333.38954551	-6.05839368163e-19	-6.05839368163e-19	1.0979055855e-17
3333.58757974	-2.18401864241e-18	-2.18401864241e-18	1.05544018385e-17
3333.78561397	-2.73179131612e-18	-2.73179131612e-18	1.12813121133e-17
3333.9836482	-2.18392375327e-18	-2.18392375327e-18	1.14801945106e-17
3334.18168244	-2.18387635222e-18	-2.18387635222e-18	1.09121259269e-17
3334.37971667	-2.18382898015e-18	-2.18382898015e-18	1.09127167793e-17
3334.5777509	-2.18378163703e-18	-2.18378163703e-18	1.15026250527e-17
3334.77578513	-2.18373432284e-18	-2.18373432284e-18	1.1137522766e-17
3334.97480953	-2.18368680121e-18	-2.18368680121e-18	1.12216672723e-17
3335.17284376	-2.18363954495e-18	-2.18363954495e-18	1.16334663834e-17
3335.37087799	-2.18359231755e-18	-2.18359231755e-18	1.15972419727e-17
3335.56891222	-2.18354511897e-18	-2.18354511897e-18	1.24000003387e-17
3335.76694646	-2.1834979492e-18	-2.1834979492e-18	1.26426458973e-17
3335.96498069	-2.49953832706e-18	-2.49953832706e-18	1.27379994731e-17
3336.16301491	-2.49948439462e-18	-2.49948439462e-18	1.331887311e-17
3336.36104914	-2.49943049506e-18	-2.49943049506e-18	1.33720709914e-17
3336.55908337	-2.73096373045e-18	-2.73096373045e-18	1.27692202376e-17
3336.7571176	-3.3500877069e-18	-3.3500877069e-18	1.22097045231e-17
3336.95515184	-2.73084612228e-18	-2.73084612228e-18	1.19359076854e-17
3337.15318607	-2.73078737193e-18	-2.73078737193e-18	1.15352842192e-17
3337.3512203	-3.65011743298e-18	-3.65011743298e-18	1.20442114772e-17
3337.54925453	-3.65003899801e-18	-3.65003899801e-18	1.22028029089e-17
3337.74728876	-3.64996061078e-18	-3.64996061078e-18	1.17905272705e-17
3337.94532299	-3.98406055769e-18	-3.98406055769e-18	1.20009611731e-17
3338.14335722	-3.98397509751e-18	-3.98397509751e-18	1.2075313341e-17
3338.34139145	-3.6497257351e-18	-3.6497257351e-18	1.26341207442e-17
3338.53942568	-3.98380433302e-18	-3.98380433302e-18	1.20128648144e-17
3338.73745991	-3.98371902862e-18	-3.98371902862e-18	1.13969762008e-17
3338.93549414	-3.98363377605e-18	-3.98363377605e-18	1.14809190652e-17
3339.13352838	-3.98354857526e-18	-3.98354857526e-18	1.20117601483e-17
3339.33156261	-4.43804275771e-18	-4.43804275771e-18	1.27060470725e-17
3339.52959684	-3.64925726698e-18	-3.64925726698e-18	1.22718702647e-17
3339.72763107	-3.64917935481e-18	-3.64917935481e-18	1.17065198995e-17
3339.9256653	-3.64910148992e-18	-3.64910148992e-18	1.18888755413e-17
3340.12369954	-3.64902367225e-18	-3.64902367225e-18	1.18952884129e-17
3340.32173376	-3.64894590178e-18	-3.64894590178e-18	1.10406804872e-17
3340.51976799	-2.4983061503e-18	-2.4983061503e-18	1.10965564012e-17
3340.7187924	-2.49825270113e-18	-2.49825270113e-18	1.07305218944e-17
3340.91682663	-2.25184940342e-18	-2.25184940342e-18	1.07948236482e-17
3341.11486085	-1.93670066075e-18	-1.93670066075e-18	1.1195808919e-17
3341.31289509	-1.93665950509e-18	-1.93665950509e-18	1.10941031013e-17
3341.51092932	-1.93661837435e-18	-1.93661837435e-18	9.98563436871e-18
3341.70896355	-1.9365772685e-18	-1.9365772685e-18	1.13172894954e-17
3341.90699778	-1.93653618752e-18	-1.93653618752e-18	1.1343837258e-17
